"iep_country","iep_geocode","ID","event_id","iep_region","The West","year","start_date","end_date","latitude","longitude","admin_name","event_type","perpetrators_1_name","perpetrators_1_type","perpetrators_2_name","perpetrators_2_type","perpetrators_3_name","perpetrators_3_type","source_urls_01","source_urls_02","suicide","specific_target","targets_1","targets_2","targets_3","targets_4","targets_5","targets_6","targets_7","deaths_total","hostages_total","injured_total","terrorists_killed","weapons_1","weapons_2","weapons_3","weapons_4","summary","intensity","conflict"
"Myanmar","MMR","MMR.8_1",63437,"Asia-Pacific","non-West",2022,2022-01-24,2022-01-24,21.93273,96.09946,"Mandalay","Armed attack","Anti-junta armed group (undetermined)","Far Left/Revolutionary",NA,NA,NA,NA,"https://www.facebook.com/102937378519001/posts/313172220828848/","https://www.facebook.com/287336421282160/posts/5620777644604651/",FALSE,"Ward administrator and wife","Civilians/General Public","Government/Political",NA,NA,NA,NA,NA,2,0,0,0,"Firearms",NA,NA,NA,"Gunmen killed a ward administrator and his wife on 111th street and 70th street in Myo Thit (2) ward, Chanmyathazi township, Mandalay, Mandalay region on 24 January. No group had claimed the attack at the time of writing, but given the target, tactic and location, anti-junta armed groups were probably responsible.","war","conflict"
"Myanmar","MMR","MMR.8_1",63439,"Asia-Pacific","non-West",2022,2022-01-24,2022-01-24,21.90299,96.11433,"Mandalay","Armed attack","Anti-junta armed group (undetermined)","Far Left/Revolutionary",NA,NA,NA,NA,"https://www.facebook.com/385165108587508/posts/1408952019542140/","https://www.facebook.com/287336421282160/posts/5620777644604651/",FALSE,"Civilian","Civilians/General Public",NA,NA,NA,NA,NA,NA,1,0,0,0,"Firearms",NA,NA,NA,"Gunmen killed a civilian near Yadanarbon (F) Red Market between 126th, 58th and 59th streets, Pyigyidagun township, Mandalay, Mandalay region on 24 January. No group had claimed the attack at the time of writing, but given the target, tactic and location, anti-junta armed groups were probably responsible.","war","conflict"
"Myanmar","MMR","MMR.15_1",63440,"Asia-Pacific","non-West",2022,2022-02-28,2022-02-28,16.90752,96.562325,"Yangon","Bombing","Anti-junta armed group (undetermined)","Far Left/Revolutionary",NA,NA,NA,NA,"https://www.facebook.com/385165108587508/posts/1437006606736681/","https://pvtvmyanmar.net/%E1%80%99%E1%80%90%E1%80%BA-%E1%81%81-%E1%80%9B%E1%80%80%E1%80%BA-%E1%80%90%E1%80%AD%E1%80%AF%E1%80%80%E1%80%BA%E1%80%95%E1%80%BD%E1%80%B2%E1%80%9E%E1%80%90%E1%80%84%E1%80%BA%E1%80%B8%E1%80%99/",FALSE,"Pekankan police station","Law Enforcement/Internal Security Forces",NA,NA,NA,NA,NA,NA,6,0,4,0,"Explosives",NA,NA,NA,"A bombing killed six policemen and wounded four others at Pekankan police station in Khayan township, Yangon region on 28 February. No group had claimed responsibility at the time of writing, but based on the tactic and target, anti-junta armed groups were probably responsible.","war","conflict"
"Myanmar","MMR","MMR.15_1",63446,"Asia-Pacific","non-West",2022,2022-02-28,2022-02-28,16.853418,96.16667,"Yangon","Armed attack","Anti-junta armed group (undetermined)","Far Left/Revolutionary",NA,NA,NA,NA,"https://pvtvmyanmar.net/%E1%80%99%E1%80%90%E1%80%BA-%E1%81%81-%E1%80%9B%E1%80%80%E1%80%BA-%E1%80%90%E1%80%AD%E1%80%AF%E1%80%80%E1%80%BA%E1%80%95%E1%80%BD%E1%80%B2%E1%80%9E%E1%80%90%E1%80%84%E1%80%BA%E1%80%B8%E1%80%99/","https://www.facebook.com/385165108587508/posts/1437006606736681/",FALSE,"Bar","Retail Sector",NA,NA,NA,NA,NA,NA,0,0,0,0,"Firearms",NA,NA,NA,"Gunmen attacked a bar on Waizayandar road, South Okkalapa Township, Yangon, Yangon region on 28 February. No one was hurt. No group had claimed responsibility at the time of writing, but based on the tactic and target, anti-junta armed groups were probably responsible.","war","conflict"
"Myanmar","MMR","MMR.15_1",63449,"Asia-Pacific","non-West",2022,2022-02-27,2022-02-27,16.912588,96.16624,"Yangon","Explosive projectile","Anti-junta armed group (undetermined)","Far Left/Revolutionary",NA,NA,NA,NA,"https://www.facebook.com/102937378519001/posts/333526342126769/","https://www.facebook.com/permalink.php?story_fbid=117836240825249&id=100077966215869",FALSE,"Park","Civilians/General Public",NA,NA,NA,NA,NA,NA,0,0,0,0,"Grenade",NA,NA,NA,"A grenade was safely defused in Kan Thar Yar park in North Okkalapa township, Yangon, Yangon region at around 1640hrs on 27 February. No one was hurt. No group had claimed responsibility at the time of writing, but anti-junta armed groups operate in the area.","war","conflict"
"Myanmar","MMR","MMR.15_1",63450,"Asia-Pacific","non-West",2022,2022-02-28,2022-02-28,16.876537,96.450905,"Yangon","Armed attack","Anti-junta armed group (undetermined)","Far Left/Revolutionary",NA,NA,NA,NA,"https://www.facebook.com/385165108587508/posts/1436775213426487/","https://www.ludunwayoo.com/24501/",FALSE,"Police station","Law Enforcement/Internal Security Forces",NA,NA,NA,NA,NA,NA,0,0,0,0,"Firearms",NA,NA,NA,"Gunmen attacked a police station in Pain Kan village, Kayan township, Yangon region at around 1500hrs on 28 February. The number of casualties was unclear, but local media outlets said several military council soldiers were injured. The Kayan Township People's Defence Force (MPF), an anti-junta armed group, claimed responsibility for the attack.","war","conflict"
"Myanmar","MMR","MMR.15_1",63453,"Asia-Pacific","non-West",2022,2022-02-25,2022-02-25,16.880022,96.062584,"Yangon","Bombing","Anti-junta armed group (undetermined)","Far Left/Revolutionary",NA,NA,NA,NA,"https://www.facebook.com/385165108587508/posts/1434672523636756/","https://www.mizzimaburmese.com/article/100409",FALSE,"Police station","Law Enforcement/Internal Security Forces",NA,NA,NA,NA,NA,NA,0,0,0,0,"Explosives",NA,NA,NA,"An explosive detonated outside a police station in the eastern part of Hlaing Tharyar township, Yangon, Yangon region, at around 2030hrs on 25 February. There were no reports of casualties. No one had claimed the attack at the time of writing, but based on target, tactic and location, an anti-junta armed group was probably responsible.","war","conflict"
"Myanmar","MMR","MMR.15_1",63454,"Asia-Pacific","non-West",2022,2022-02-25,2022-02-25,16.836906,96.185745,"Yangon","Bombing","Pro-junta armed groups","Reactionary/Pro-Regime","Anti-junta armed group (undetermined)","Far Left/Revolutionary",NA,NA,"https://www.facebook.com/385165108587508/posts/1434672523636756/","https://news-eleven.com/article/226476",FALSE,"Unclear","Civilians/General Public","Undetermined",NA,NA,NA,NA,NA,1,0,0,0,"Explosives",NA,NA,NA,"An explosive detonated outside a car park, killing a civilian and wounding an unconfirmed number of others, at the corner of Yadanar and Thu Mingalar roads, South Okkalapa township, Yangon, Yangon region, at around 2100hrs on 25 February. It is unclear whether the victims were the intended targets. No one had claimed the attack at the time of writing, but pro-junta and anti-junta armed groups operate in the area.","war","conflict"
"Myanmar","MMR","MMR.15_1",63455,"Asia-Pacific","non-West",2022,2022-02-25,2022-02-25,16.831964,96.19732,"Yangon","Bombing","Anti-junta armed group (undetermined)","Far Left/Revolutionary","Pro-junta armed groups","Reactionary/Pro-Regime",NA,NA,"https://mizzimaburmese.com/article/100447","https://www.facebook.com/385165108587508/posts/1434672523636756/",FALSE,"Unknown","Undetermined",NA,NA,NA,NA,NA,NA,0,0,0,0,"Explosives",NA,NA,NA,"An explosive detonated in Thingangyun township, Yangon, Yangon region, at around 2100hrs on 25 February. It was unclear what the target was and whether anyone was hurt. No one had claimed the attack at the time of writing, but anti-junta and pro-junta armed groups operate in the area.","war","conflict"
"Myanmar","MMR","MMR.15_1",63460,"Asia-Pacific","non-West",2022,2022-02-24,2022-02-24,16.922306,96.16946,"Yangon","Armed attack","Anti-junta armed group (undetermined)","Far Left/Revolutionary",NA,NA,NA,NA,"https://t.me/popularjournal/7080","https://www.facebook.com/102937378519001/posts/331449252334478/",FALSE,"Suspected informant","Civilians/General Public",NA,NA,NA,NA,NA,NA,1,0,0,0,"Firearms",NA,NA,NA,"Gunmen killed a prominent community member and suspected informant on his way home from the ward office on Thazin Road, North Okkalapa Township, Yangon, Yangon region at around 1115hrs on 24 February. No group had claimed responsibility at the time of writing, but based on target, tactic and location, an anti-junta armed group was probably responsible.","war","conflict"
"Myanmar","MMR","MMR.15_1",63461,"Asia-Pacific","non-West",2022,2022-02-24,2022-02-24,16.821775,96.17207,"Yangon","Bombing","Anti-junta armed group (undetermined)","Far Left/Revolutionary",NA,NA,NA,NA,"https://burmanewsnetwork.com/spring-revolution/4388/","https://www.facebook.com/102937378519001/posts/331752548970815/",FALSE,"Military council vehicle","Military",NA,NA,NA,NA,NA,NA,0,0,0,0,"Explosives",NA,NA,NA,"A bomb struck a military council vehicle near Kyite Ka San football pitch on East Racecourse road in Bahan township, Yangon, Yangon region at around 1820hrs on 24 February. There were no reported casualties. No group had claimed responsibility at the time of writing, but based on the tactic, target and location, anti-junta armed groups were probably responsible.","war","conflict"
"Myanmar","MMR","MMR.12_1",63470,"Asia-Pacific","non-West",2022,2022-02-28,2022-02-28,23.791687,95.678665,"Sagaing","Armed attack","Anti-junta armed group (undetermined)","Far Left/Revolutionary",NA,NA,NA,NA,"https://www.facebook.com/385165108587508/posts/1437518250018850/","https://www.facebook.com/terry.ko.5036/posts/517264419904374",FALSE,"Union Solidarity and Development Party (USDP) politician","Government/Political",NA,NA,NA,NA,NA,NA,1,0,0,0,"Firearms",NA,NA,NA,"Gunmen on a motorbike killed a Union Solidarity and Development Party (USDP) politician outside his home in Kawlin, Kawlin township, Kawlin district, Sagaing region at around 1730hrs on 28 February. The politician was purported to be a former military general. No group had claimed responsibility at the time of writing, but based on the tactic, target and location, anti-junta armed groups were probably responsible.","war","conflict"
"Myanmar","MMR","MMR.12_1",63472,"Asia-Pacific","non-West",2022,2022-02-28,2022-02-28,22.03929,95.56829,"Sagaing","Armed attack","Anti-junta armed group (undetermined)","Far Left/Revolutionary",NA,NA,NA,NA,"https://www.facebook.com/385165108587508/posts/1437518250018850/","https://mnpnewsagency.com/28/02/2022/23767/",FALSE,"Purported military council informants","Civilians/General Public",NA,NA,NA,NA,NA,NA,2,0,0,0,"Firearms",NA,NA,NA,"Gunmen killed a teacher and her husband on Hle road, one mile east of Sappya Kyin village, in Myinmu township, Sagaing region at around 1600hrs on 28 February. The civilians were purported to be military council informants. No group had claimed responsibility at the time of writing, but based on the tactic, target and location, anti-junta armed groups were probably responsible.","war","conflict"
"Myanmar","MMR","MMR.8_1",63498,"Asia-Pacific","non-West",2022,2022-02-28,2022-02-28,21.977436,96.090385,"Mandalay","Explosive projectile","Anti-junta armed group (undetermined)","Far Left/Revolutionary",NA,NA,NA,NA,"https://elevenmyanmar.com/news/homemade-bomb-exploded-in-the-compound-of-mandalay-general-hospital","https://www.facebook.com/287336421282160/posts/5735910249758056/",FALSE,"Mandalay General Hospital","Medical Sector",NA,NA,NA,NA,NA,NA,0,0,0,0,"Explosives",NA,NA,NA,"Two assailants on a motorcycle threw a bomb which exploded at the Mandalay General Hospital in Hemazala ward, Chanayethazan township, Mandalay, Mandalay region at around 1900hrs on 28 February. No one was hurt. No group had claimed responsibility at the time of writing, but based on the tactic and target, anti-junta armed groups were probably responsible.","war","conflict"
"Myanmar","MMR","MMR.7_1",63501,"Asia-Pacific","non-West",2022,2022-03-02,2022-03-02,21.334335,95.09443,"Magway","Bombing","Anti-junta armed group (undetermined)","Far Left/Revolutionary",NA,NA,NA,NA,"http://burmese.dvb.no/archives/520038","https://www.facebook.com/385165108587508/posts/1439441623159846///",FALSE,"Pakokku Township Electricity Office","Electricity Infrastructure",NA,NA,NA,NA,NA,NA,0,0,0,0,"Explosives",NA,NA,NA,"A bomb exploded in Pakokku township, Pakokku district, Magway division at around 1830hrs on 2 March. No one was hurt. No group had claimed responsibility for the attack at the time of writing, but anti-junta armed groups operate in the area.","war","conflict"
"Myanmar","MMR","MMR.7_1",63502,"Asia-Pacific","non-West",2022,2022-03-04,2022-03-04,21.623068,95.16018,"Magway","Armed attack","Anti-junta armed group (undetermined)","Far Left/Revolutionary",NA,NA,NA,NA,"https://www.facebook.com/102937378519001/posts/337205941758809/","https://www.facebook.com/287336421282160/posts/5747676625248085/",FALSE,"Ward administrator","Government/Political","Civilians/General Public",NA,NA,NA,NA,NA,2,0,0,0,"Firearms",NA,NA,NA,"Gunmen killed a ward administrator and a civilian in Tha Pyay Pin village, Taungdwingyi township, Magway region at around 2030hrs on 4 March. The civilian was purported to be a military informant. The People’s Defence Force (PLC), an anti-junta armed group, claimed responsibility for the attack.","war","conflict"
"Myanmar","MMR","MMR.6_1",63503,"Asia-Pacific","non-West",2022,2022-03-06,2022-03-06,16.687204,98.50401,"Kayin","Bombing","Anti-junta armed group (undetermined)","Far Left/Revolutionary",NA,NA,NA,NA,"https://www.facebook.com/287336421282160/posts/5753203758028705/","https://kicnews.org/2022/03/%E1%80%99%E1%80%BC%E1%80%9D%E1%80%90%E1%80%AE%E1%80%9B%E1%80%B2%E1%80%85%E1%80%81%E1%80%94%E1%80%BA%E1%80%B8%E1%80%A1%E1%80%94%E1%80%B1%E1%80%AC%E1%80%80%E1%80%BA%E1%80%98%E1%80%80%E1%80%BA%E1%80%90/",FALSE,"Unclear","Undetermined",NA,NA,NA,NA,NA,NA,0,0,0,0,"Explosives",NA,NA,NA,"A bomb exploded 50 metres away from a police station at a traffic light on the corner of Bogyoke road and U Aung Zeya road in Myawaddy, Myawaddy township, Kayin state at around 2130hrs on 6 March. No one was hurt. No group had claimed responsibility at the time of writing, but based on the tactic and location, anti-junta armed groups were probably responsible.","war","conflict"
"Myanmar","MMR","MMR.15_1",63522,"Asia-Pacific","non-West",2022,2022-03-07,2022-03-07,16.885153,96.18073,"Yangon","Explosive projectile","Anti-junta armed group (undetermined)","Far Left/Revolutionary",NA,NA,NA,NA,"https://www.facebook.com/102937378519001/posts/339001404912596/","https://www.facebook.com/385165108587508/posts/1442617262842282/",FALSE,"Myoma Police training school","Law Enforcement/Internal Security Forces",NA,NA,NA,NA,NA,NA,0,0,0,0,"Grenade",NA,NA,NA,"Assailants threw a grenade at the Myoma Police training school at the corner of Bo Son Pat Road and Manba Khine Road, North Dagon township, Yangon, Yangon region at around 2000hrs on 7 March. There were no details on casualties at the time of writing. Yangon People's Defense Force (PDF), an anti-junta armed group, claimed responsibility for the attack.","war","conflict"
"Myanmar","MMR","MMR.15_1",63528,"Asia-Pacific","non-West",2022,2022-03-07,2022-03-07,16.75645,96.12333,"Yangon","Armed attack","Anti-junta armed group (undetermined)","Far Left/Revolutionary",NA,NA,NA,NA,"https://www.facebook.com/385165108587508/posts/1442868439483831/","https://www.popularmyanmar.com/2022/03/08/%e1%80%92%e1%80%9c%e1%80%99%e1%80%bc%e1%80%ad%e1%80%af%e1%80%b7%e1%80%94%e1%80%9a%e1%80%ba%e1%80%9b%e1%80%be%e1%80%ad-usdp-%e1%80%95%e1%80%ab%e1%80%90%e1%80%ae%e1%80%9d%e1%80%84%e1%80%ba%e1%80%9f/",FALSE,"Restaurant owner, purported to be a government informant, and his wife","Civilians/General Public",NA,NA,NA,NA,NA,NA,2,0,0,0,"Firearms",NA,NA,NA,"Gunmen killed a restaurant owner, purported to be a government informant, and his wife in an attack on their restaurant on the Dala-Twantay road in Kamakathwe ward, Dala township, Yangon, Yangon region at around 1450hrs on 7 March. No group had claimed the attack at the time of writing, but given the target, tactics and location, anti-junta armed groups were probably responsible.","war","conflict"
"Myanmar","MMR","MMR.15_1",63538,"Asia-Pacific","non-West",2022,2022-03-06,2022-03-06,16.743368,96.263695,"Yangon","Armed attack","Anti-junta armed group (undetermined)","Far Left/Revolutionary",NA,NA,NA,NA,"https://www.popularmyanmar.com/2022/03/06/%E1%80%9E%E1%80%94%E1%80%BA%E1%80%9C%E1%80%BB%E1%80%84%E1%80%BA%E1%80%A1%E1%80%B1%E1%80%AC%E1%80%84%E1%80%BA%E1%80%81%E1%80%BB%E1%80%99%E1%80%BA%E1%80%B8%E1%80%9E%E1%80%AC%E1%80%9B%E1%80%95%E1%80%BA/","https://1221cd.org/2022/03/07/%E1%80%9E%E1%80%94%E1%80%BA%E1%80%9C%E1%80%BB%E1%80%84%E1%80%BA%E1%80%99%E1%80%BC%E1%80%AD%E1%80%AF%E1%80%B7-%E1%80%A1%E1%80%B1%E1%80%AC%E1%80%84%E1%80%BA%E1%80%81%E1%80%BB%E1%80%99%E1%80%BA%E1%80%B8/",FALSE,"Ward administrator","Government/Political",NA,NA,NA,NA,NA,NA,1,0,0,0,"Firearms",NA,NA,NA,"Gunmen killed a ward administrator in Aung Chan Thar ward, Thanlyin township, Yangon region, at around 0600hrs on 6 March. No one had claimed the attack at the time of writing, but local media outlets reported that the Thanlyin Township People s Defense Force (PDF), an anti-junta armed group, was probably responsible.","war","conflict"
"Myanmar","MMR","MMR.15_1",63539,"Asia-Pacific","non-West",2022,2022-03-06,2022-03-06,16.858498,96.07709,"Yangon","Armed attack","Anti-junta armed group (undetermined)","Far Left/Revolutionary",NA,NA,NA,NA,"https://mizzimaburmese.com/article/101208","https://www.ludunwayoo.com/25091/",FALSE,"Household administrator","Government/Political",NA,NA,NA,NA,NA,NA,1,0,1,0,"Firearms",NA,NA,NA,"Gunmen killed a household administrator and wounded another outside a ward office near Bogyoke bus stop, No.5 ward, Hlaing Tharyar township, Yangon, Yangon region, at around 1200hrs on 6 March. No one had claimed the attack at the time of writing, but based on the target, tactic and location, an anti-junta armed group was probably responsible.","war","conflict"
"Myanmar","MMR","MMR.15_1",63544,"Asia-Pacific","non-West",2022,2022-03-03,2022-03-03,16.778301,96.1927,"Yangon","Explosive projectile","Anti-junta armed group (undetermined)","Far Left/Revolutionary",NA,NA,NA,NA,"https://www.mizzimaburmese.com/article/101045","https://www.facebook.com/watch/?v=304451545115571",FALSE,"Residence","Undetermined",NA,NA,NA,NA,NA,NA,0,0,0,0,"Grenade",NA,NA,NA,"Assailants threw a grenade at a house on Aung Theikdi street, Zayar Thiri ward, Dawbon township, Yangon, Yangon region, at around 2000hrs on 3 March. No one was hurt, and it was unclear whose house it was. No one had claimed the attack at the time of writing, but local media outlets said that GHF and The Owl, anti-junta armed groups, were responsible.","war","conflict"
"Myanmar","MMR","MMR.15_1",63549,"Asia-Pacific","non-West",2022,2022-03-04,2022-03-04,17.098837,96.22336,"Yangon","Bombing","Anti-junta armed group (undetermined)","Far Left/Revolutionary",NA,NA,NA,NA,"https://www.facebook.com/MizzimaDaily/posts/5374765499224978","https://www.facebook.com/287336421282160/posts/5745533562129058/",FALSE,"Police station","Law Enforcement/Internal Security Forces",NA,NA,NA,NA,NA,NA,0,0,0,0,"Explosives",NA,NA,NA,"A bomb exploded in front of the police station in Hlegu township, Yangon, Yangon region at around 1630hrs on 4 March. No one was hurt. No group had claimed responsibility at the time of writing, but based on the tactic and target, anti-junta armed groups were probably responsible.","war","conflict"
"Myanmar","MMR","MMR.15_1",63550,"Asia-Pacific","non-West",2022,2022-03-04,2022-03-04,16.946028,96.20394,"Yangon","Armed attack","Anti-junta armed group (undetermined)","Far Left/Revolutionary",NA,NA,NA,NA,"https://www.facebook.com/pinlonmediaoriginal/posts/146626427818737","https://www.facebook.com/287336421282160/posts/5748441191838295/",FALSE,"Military council informant","Military",NA,NA,NA,NA,NA,NA,1,0,0,0,"Firearms",NA,NA,NA,"Gunmen killed a military council informant in Ward D,  North Okkalapa township, Yangon, Yangon region around 0700hrs on 5 March. No group had claimed responsibility at the time of writing, but based on the tactic and target, anti-junta armed groups were probably responsible.","war","conflict"
"Myanmar","MMR","MMR.15_1",63551,"Asia-Pacific","non-West",2022,2022-03-03,2022-03-03,16.712091,95.93833,"Yangon","Armed attack","Anti-junta armed group (undetermined)","Far Left/Revolutionary",NA,NA,NA,NA,"https://thadinn.com/%E1%80%90%E1%80%BD%E1%80%B6%E1%80%90%E1%80%B1%E1%80%B8%E1%80%99%E1%80%BC%E1%80%AD%E1%80%AF%E1%80%B7%E1%80%94%E1%80%9A%E1%80%BA%E1%80%99%E1%80%BE%E1%80%AC-pdf-%E1%80%80%E1%80%AD%E1%80%AF%E1%80%96/","https://www.facebook.com/385165108587508/posts/1439441623159846/",FALSE,"Village administrator and wife","Civilians/General Public","Government/Political",NA,NA,NA,NA,NA,1,0,1,0,"Firearms",NA,NA,NA,"Gunmen killed a village administrator and wounded his wife in Talot Htaw village, Twantay township, Yangon region, on the afternoon of 3 March. Local news outlets reported that the victims had allegedly collaborated with the military to arrest members of an anti-junta armed group. No one had claimed the attack at the time of writing, but based on target, tactic and location, an anti-junta armed group was probably responsible.","war","conflict"
"Myanmar","MMR","MMR.15_1",63557,"Asia-Pacific","non-West",2022,2022-03-08,2022-03-08,16.846226,96.155945,"Yangon","Bombing","Anti-junta armed group (undetermined)","Far Left/Revolutionary",NA,NA,NA,NA,"https://mizzimaburmese.com/article/101376","http://burmese.dvb.no/archives/520936",FALSE,"Bar","Retail Sector","Civilians/General Public",NA,NA,NA,NA,NA,0,0,0,0,"Explosives",NA,NA,NA,"A bomb exploded at a nightclub in Kan Yeik Thar street, Mayangone township, Yangon, Yangon region at around 2000hrs on 8 March. There were no details on casualties. Local news outlets reported that the bar is funded by the military junta. The attack coincided with another attack on a nightclub in Ahlone township. No individual or group had claimed responsibility for the attack at the time of writing, but based on the target, tactic, and location, anti-junta armed groups were probably responsible.","war","conflict"
"Myanmar","MMR","MMR.15_1",63558,"Asia-Pacific","non-West",2022,2022-03-08,2022-03-08,16.787777,96.124084,"Yangon","Bombing","Anti-junta armed group (undetermined)","Far Left/Revolutionary",NA,NA,NA,NA,"http://burmese.dvb.no/archives/520936","https://mizzimaburmese.com/article/101376",FALSE,"Nightclub","Retail Sector","Civilians/General Public",NA,NA,NA,NA,NA,0,0,0,0,"Explosives",NA,NA,NA,"A bomb exploded at a nightclub at the intersection of Ahlon road and Kyee Myindaing Kanner road, Ahlone township, Yangon, Yangon region at around 2000hrs on 8 March. There were no details on casualties. The attack coincided with another attack on a bar in Mayangone township which was reportedly funded by the military junta. No individual or group had claimed responsibility for the attack at the time of writing, but based on the target, tactic, and location, anti-junta armed groups were probably responsible.","war","conflict"
"Myanmar","MMR","MMR.15_1",63564,"Asia-Pacific","non-West",2022,2022-02-24,2022-02-24,16.849731,96.1963,"Yangon","Bombing","Pro-junta armed groups","Reactionary/Pro-Regime","Anti-junta armed group (undetermined)","Far Left/Revolutionary",NA,NA,"https://www.facebook.com/deltanewsagency/posts/1594802150897477","https://www.facebook.com/MizzimaDaily/posts/5350812174953644",FALSE,"Unknown","Undetermined",NA,NA,NA,NA,NA,NA,0,0,0,0,"Explosives",NA,NA,NA,"An explosive detonated in a trash bin on Myin Thar 9 street, South Okkalapa township, Yangon, Yangon region, at around 1400hrs on 24 February. No one was hurt. Local media outlets reported that the perpetrators had thrown a trash bag into the bin before it exploded. No one had claimed the attack at the time of writing, but pro-junta and anti-junta armed groups operate in the area.","war","conflict"
"Myanmar","MMR","MMR.15_1",63565,"Asia-Pacific","non-West",2022,2022-02-24,2022-02-24,16.821394,96.17139,"Yangon","Bombing","Anti-junta armed group (undetermined)","Far Left/Revolutionary",NA,NA,NA,NA,"https://thadinn.com/%E1%80%9B%E1%80%94%E1%80%BA%E1%80%80%E1%80%AF%E1%80%94%E1%80%BA-%E1%80%80%E1%80%BB%E1%80%AD%E1%80%AF%E1%80%80%E1%80%B9%E1%80%80%E1%80%85%E1%80%B6%E1%80%80%E1%80%BD%E1%80%84%E1%80%BA%E1%80%B8%E1%80%A1/","https://elevenmyanmar.com/news/explosions-occurred-at-the-kyaikkasan-gate-in-east-horse-race-road-tamwe-and-administration",FALSE,"Military patrol car","Military",NA,NA,NA,NA,NA,NA,0,0,0,0,"Explosives",NA,NA,NA,"An explosive detonated when a military patrol vehicle entered the gates of Kyite Ka San Stadium on East Horse Race Course road, Tamwe township, Yangon, Yangon region, at around 1800hrs on 24 February. There were no reports of casualties. No one had claimed the attack at the time of writing, but based on target, tactic and location, an anti-junta armed group was probably responsible.","war","conflict"
"Myanmar","MMR","MMR.15_1",63567,"Asia-Pacific","non-West",2022,2022-03-10,2022-03-10,16.905655,96.56268,"Yangon","Armed attack","Anti-junta armed group (undetermined)","Far Left/Revolutionary",NA,NA,NA,NA,"https://www.facebook.com/102937378519001/posts/340498658096204/","https://www.facebook.com/385165108587508/posts/1444612519309423/",FALSE,"Union Solidarity and Development Party (USDP) politician","Government/Political",NA,NA,NA,NA,NA,NA,1,0,0,0,"Firearms",NA,NA,NA,"Gunmen killed a Union Solidarity and Development Party (USDP) politician in the 10th ward of Kayan township, Yangon region at around 0530hrs on 10 March. The politician was purported to be a military informant. No group had claimed responsibility at the time of writing, but based on the tactic and location, anti-junta armed groups were probably responsible.","war","conflict"
"Myanmar","MMR","MMR.15_1",63568,"Asia-Pacific","non-West",2022,2022-03-10,2022-03-10,16.906101,96.56218,"Yangon","Armed attack","Anti-junta armed group (undetermined)","Far Left/Revolutionary",NA,NA,NA,NA,"https://www.facebook.com/102937378519001/posts/340498658096204/","https://www.facebook.com/385165108587508/posts/1444612519309423/",FALSE,"Union Solidarity and Development Party (USDP) politician","Government/Political",NA,NA,NA,NA,NA,NA,1,0,0,0,"Firearms",NA,NA,NA,"Gunmen killed a Union Solidarity and Development Party (USDP) politician in Kayan township, Yangon region at around 1000hrs on 10 March. The politician was purported to be a military informant. No group had claimed responsibility at the time of writing, but based on the tactic and location, anti-junta armed groups were probably responsible.","war","conflict"
"Myanmar","MMR","MMR.15_1",63628,"Asia-Pacific","non-West",2022,2022-03-09,2022-03-09,16.932844,96.15473,"Yangon","Sabotage","Anti-junta armed group (undetermined)","Far Left/Revolutionary",NA,NA,NA,NA,"https://www.facebook.com/385165108587508/posts/1444465162657492/","https://mizzimaburmese.com/article/101553",FALSE,"Mytel tower","Telecommunications",NA,NA,NA,NA,NA,NA,0,0,0,0,"Explosives",NA,NA,NA,"A bomb targeting a Mytel tower exploded in the Zaykabar Company compound in Chit Tee Kone ward, Mingaladon township, Yangon, Yangon region at around 0845hrs on 9 March. No one was hurt. The Hlaingtharyar Force, an anti-junta armed group, claimed responsibility for the attack.","war","conflict"
"Myanmar","MMR","MMR.15_1",63629,"Asia-Pacific","non-West",2022,2022-03-09,2022-03-09,16.959059,96.07772,"Yangon","Bombing","Anti-junta armed group (undetermined)","Far Left/Revolutionary",NA,NA,NA,NA,"http://burmese.dvb.no/archives/521150","https://www.mizzima.com/article/bomb-explodes-yangons-shwe-pyi-thar-township-hall",FALSE,"Township hall","Government/Political",NA,NA,NA,NA,NA,NA,0,0,0,0,"Explosives",NA,NA,NA,"A bomb exploded outside a town hall in Ward 5, Shwe Pyi Thar township, Yangon, Yangon region at around 1930hrs on 9 March. No one was hurt. No individual or group had claimed responsibility for the attack at the time of writing, but based on the target, tactic, and location, anti-junta armed groups were probably responsible.","war","conflict"
"Myanmar","MMR","MMR.15_1",63630,"Asia-Pacific","non-West",2022,2022-03-10,2022-03-10,16.856728,96.08405,"Yangon","Bombing","Anti-junta armed group (undetermined)","Far Left/Revolutionary",NA,NA,NA,NA,"https://mizzimaburmese.com/article/101554","http://burmese.dvb.no/archives/521335",FALSE,"EPC electricity office","Electricity Infrastructure",NA,NA,NA,NA,NA,NA,0,0,0,0,"Explosives",NA,NA,NA,"A bomb targeting an EPC electricity office exploded near Hlaing Tharyar Industrial Zone on Yangon-Pathein road, Hlaing Tharyar township, Yangon, Yangon region at around 0520hrs on 10 March. No one was hurt. No individual or group had claimed responsibility for the attack at the time of writing, but based on the target, tactic, and location, anti-junta armed groups were probably responsible.","war","conflict"
